95,91,17,63,59,50,14,20,47,97,54,41,20,69,93,17,66,52,43,40,24,4,79,13,64,56,93,14,37,2,72,51,9,5,8,82,22,49,35,16,21,10,78,35,89,33,67,92,18,7,70,76,77,67,75,17,85,56,87,61,49,98,38,55,74,14,28,77,81,61,97,73,49,15,30,54,64,41,76,45,51,71,21,42,3,95,98,29,80,77,2,78,44,24,55,50,85,71,19,96,42,88,61,88,76,42,33,40,18,62,59,36,32,28,11,90,39,7,44,50,26,37,27,60,13,15,63,27,57,69,2,59,30,69,19,52,58,13,5,32,34,46,6,18,22,16,1,11,12,2,1,8,14,8,3,25,2,15,49,5,31,34,13,1,56,55,39,31,35,34,50,25,53,53,55,71,86,30,89,5,89,33,8,93,85,55,16,38,87,60,40,28,63,66,36,21,36,60,93,84
12,73,86,77,26,86,10,26,44,96,96,64,19,12,41,92,52,11,68,77,34,36,70,2,76,3,71,43,39,77,71,72,6,17,12,56,23,73,24,76,11,77,80,36,70,18,24,38,53,12,20,52,28,3,91,28,25,34,26,44,74,32,89,68,84,26,5,84,95,27,62,29,80,17,31,3,63,45,32,59,13,66,99,22,27,97,42,47,68,46,25,59,66,46,72,68,40,36,48,64,82,76,17,96,88,20,35,43,89,48,80,59,88,69,100,56,28,82,51,13,31,54,81,80,27,60,44,33,12,96,96,99,89,16,93,9,65,95,99,63,72,30,20,2,72,96,67,38,72,84,80,92,51,30,89,28,30,24,67,51,17,7,6,81,77,71,54,21,66,99,66,17,6,59,81,99,27,58,92,26,40,82,18,89,62,33,1,56,26,55,3,38,40,73,31,1,3,15,8,13
34,100,41,93,9,47,45,1,38,61,55,34,61,88,27,45,59,59,27,78,58,68,38,47,78,2,18,43,35,53,65,90,76,58,3,41,28,20,32,76,55,67,44,74,68,16,5,66,17,56,91,58,82,46,36,16,10,78,57,28,78,9,96,73,13,100,17,22,58,36,68,10,83,58,26,2,4,91,77,33,97,32,73,35,83,90,21,74,62,47,19,11,82,95,59,89,17,70,2,46,35,54,60,28,71,3,8,9,18,93,81,16,55,85,83,45,76,12,63,95,38,25,76,92,57,62,26,1,84,58,58,63,4,10,18,2,58,75,94,86,51,17,29,13,90,53,63,4,18,99,81,86,2,6,76,84,44,62,38,17,71,93,77,25,41,47,45,28,33,81,64,80,77,16,56,32,44,16,53,5,83,9,43,75,32,37,33,27,14,91,29,80,58,36,2,61,49,62,38,1
39,25,68,3,65,76,35,30,55,80,97,61,90,38,25,73,27,16,49,84,6,9,57,76,40,57,76,66,53,12,38,17,89,27,46,48,39,86,70,98,83,85,81,67,60,82,84,75,94,95,96,90,86,82,86,76,66,64,76,65,41,77,50,66,78,94,42,88,93,88,44,29,29,93,51,39,27,75,20,42,53,87,57,17,68,30,92,80,60,85,49,31,65,14,35,42,58,44,81,23,98,42,42,50,99,60,45,77,78,61,30,18,71,65,33,93,43,82,57,4,77,84,11,33,40,55,31,60,36,46,47,67,4,43,97,2,70,24,27,59,46,96,35,11,65,79,55,26,71,100,86,48,11,35,47,16,27,89,67,57,37,44,15,82,6,99,98,19,2,99,50,95,34,4,4,95,3,24,21,89,7,92,8,12,38,85,99,24,71,26,36,94,58,82,81,46,49,66,100,85
86,8,53,66,86,13,94,25,36,52,94,79,69,2,26,1,73,14,51,35,94,39,46,52,14,78,76,61,20,1,46,73,90,75,93,55,42,78,30,42,4,62,73,22,85,63,79,10,58,80,58,85,93,76,19,7,6,40,60,50,17,70,54,90,94,42,78,81,60,76,63,2,47,71,2,25,66,33,2,79,89,87,94,47,54,22,85,32,17,79,81,14,39,27,33,12,80,42,62,99,7,52,7,9,11,38,90,76,66,45,81,26,57,64,23,45,83,89,80,95,65,95,89,24,11,6,36,43,15,42,46,57,29,69,77,7,56,45,69,51,57,40,69,97,41,26,28,31,55,87,97,58,37,86,86,11,17,100,75,84,43,62,40,43,8,82,50,58,34,73,22,77,66,21,3,31,13,3,97,31,18,26,95,95,33,42,59,47,81,14,20,9,45,62,53,93,18,90,34,89
98,22,60,64,57,87,70,27,64,91,85,12,59,66,91,64,69,77,78,62,25,46,13,24,39,33,18,35,16,6,16,39,93,81,91,96,67,27,3,73,16,18,22,76,90,55,24,99,60,71,87,20,29,70,4,58,12,98,11,62,74,49,45,82,67,89,26,65,50,61,52,20,10,33,91,76,32,95,74,55,100,51,36,95,49,59,80,73,70,61,35,60,38,49,68,23,46,64,68,38,29,72,25,26,73,18,7,26,72,59,29,13,51,64,14,59,64,41,97,34,4,78,51,20,4,100,6,63,63,64,35,45,12,22,35,29,96,2,82,9,97,77,33,47,31,65,45,88,78,2,66,17,43,30,8,44,40,39,71,27,49,26,3,41,98,39,79,63,19,88,44,12,58,12,17,68,6,64,38,15,70,12,89,86,22,40,59,30,94,16,72,3,47,73,100,15,6,74,81,41
54,45,9,83,34,14,67,84,40,30,47,84,24,85,25,99,52,24,41,11,2,61,52,4,83,65,28,84,48,64,17,96,21,21,68,61,1,39,50,42,7,87,30,77,83,79,12,13,15,38,13,5,57,96,94,48,32,3,15,64,82,22,97,58,62,50,85,14,64,61,48,36,32,7,3,25,16,52,12,9,10,75,87,7,52,40,26,21,83,5,90,32,74,45,28,30,63,99,86,75,82,46,85,32,6,96,72,30,17,45,84,11,16,94,32,17,95,55,99,79,58,57,33,5,96,63,86,11,33,81,49,20,5,73,1,10,57,14,20,38,72,46,10,52,33,33,59,11,7,87,23,4,24,79,98,13,58,81,2,79,92,59,88,70,92,28,83,44,12,26,3,36,94,71,14,87,10,83,8,79,19,85,26,73,35,56,61,92,65,6,78,2,86,39,18,42,38,64,92,73
31,44,30,18,24,92,38,37,25,88,24,54,1,82,9,68,22,85,29,78,59,65,87,74,42,29,62,6,21,39,10,29,21,64,5,96,85,73,4,24,88,6,49,75,77,35,87,100,35,7,48,67,36,14,44,51,18,18,56,92,5,42,58,64,65,78,18,24,39,63,57,87,80,80,82,1,45,96,80,46,20,21,67,22,78,22,58,94,76,81,14,71,51,44,72,13,48,25,43,98,61,47,34,88,99,98,19,63,1,7,30,61,44,56,11,23,64,50,14,23,100,36,35,1,51,66,11,63,54,4,53,4,24,97,23,45,55,95,5,9,21,32,27,89,89,45,18,90,10,4,100,52,80,51,54,77,7,95,53,94,93,20,91,43,57,57,21,1,19,2,77,16,77,83,16,62,77,70,1,88,21,14,6,82,88,61,36,79,4,53,37,45,18,53,22,70,8,77,78,10
72,96,46,74,12,14,10,5,33,29,22,76,91,93,73,85,46,38,77,75,77,25,13,42,4,79,42,3,6,30,66,73,63,27,17,73,51,100,63,95,35,26,95,53,5,54,83,33,89,91,17,95,41,95,5,54,13,100,35,54,60,51,92,88,42,22,17,21,63,6,31,19,47,45,95,98,46,32,46,37,20,71,8,28,57,27,62,13,9,42,92,3,63,100,91,84,86,68,74,45,40,91,26,8,36,10,74,71,6,13,19,51,21,87,50,98,30,94,66,58,67,90,51,30,63,29,27,5,46,20,36,32,84,70,56,74,24,59,88,35,73,9,78,5,14,33,25,15,55,43,50,25,39,96,23,78,23,83,48,68,18,2,27,49,7,99,65,94,100,77,12,49,92,44,56,54,32,22,16,43,60,41,3,17,19,71,87,5,76,7,30,30,72,73,16,68,27,100,25,52
8,30,66,10,41,13,25,71,11,19,56,88,38,22,78,27,10,61,62,39,35,12,78,46,100,32,18,83,99,24,22,97,74,95,55,95,15,87,82,73,45,90,55,25,70,11,81,60,18,2,70,46,25,69,24,53,59,86,27,30,11,48,69,57,20,85,68,81,82,79,60,93,5,69,92,30,98,2,76,76,20,40,18,78,65,67,16,33,66,76,5,24,59,55,57,22,75,36,36,33,89,42,44,85,85,30,69,86,48,87,66,42,28,36,44,54,6,38,97,5,31,81,10,24,39,99,85,55,45,73,41,69,30,87,76,21,17,20,12,92,51,74,83,95,63,78,69,77,39,3,42,87,22,56,12,14,53,63,29,43,9,79,35,30,86,13,40,66,17,93,9,5,27,24,7,66,31,43,28,9,32,65,52,44,20,85,79,95,56,62,38,51,18,18,20,34,39,6,49,48
84,34,79,55,81,1,15,82,39,5,88,65,35,67,34,29,40,73,31,28,13,52,84,18,56,5,82,95,95,76,50,15,15,79,82,31,30,35,26,31,73,85,89,37,92,39,28,68,53,30,68,95,57,9,52,27,7,54,31,1,30,76,6,17,11,15,42,27,2,78,68,81,52,84,35,29,30,54,46,61,16,17,40,23,36,46,25,42,93,4,67,39,20,88,4,92,38,83,42,68,100,30,58,99,21,57,18,74,62,94,37,15,84,51,55,96,82,39,4,17,30,62,89,91,43,44,84,58,76,78,98,72,33,47,40,60,90,32,98,61,14,4,20,97,5,51,33,68,26,100,3,13,17,17,62,64,8,64,58,77,38,34,51,93,31,75,57,48,31,9,36,84,56,51,6,58,30,94,78,69,36,82,28,29,43,71,30,76,3,74,49,81,76,72,9,39,39,47,92,66
22,17,83,44,38,98,55,31,42,69,58,44,53,42,24,19,79,7,79,10,36,58,40,26,28,80,84,59,11,93,76,34,64,78,94,34,44,15,14,30,58,90,15,12,78,40,94,11,7,70,63,32,8,60,11,52,93,97,77,51,19,54,38,81,28,5,76,31,34,46,88,10,3,79,46,10,35,99,77,3,13,60,52,34,8,51,56,15,72,75,1,55,10,27,95,23,40,28,39,52,41,42,72,82,46,78,64,13,60,31,67,94,47,33,100,71,49,77,64,40,9,21,48,47,18,67,28,41,10,80,77,14,73,93,91,24,13,53,91,8,95,71,52,30,16,97,82,80,98,24,85,29,44,87,92,79,29,26,44,74,84,41,15,63,62,80,31,86,43,56,58,21,30,79,35,4,99,62,64,43,84,84,47,95,69,55,84,4,16,54,54,15,96,30,74,15,46,59,89,28
13,36,65,39,69,6,29,47,71,9,2,2,79,31,80,11,3,87,67,4,35,82,100,59,99,95,68,39,93,16,32,70,51,47,70,73,88,92,86,84,97,76,59,49,96,66,65,88,80,94,98,91,79,72,96,96,97,96,97,98,44,76,42,44,62,68,51,94,62,93,69,80,58,60,42,39,58,87,31,72,46,77,83,42,15,97,34,32,52,63,89,24,34,93,28,74,93,71,87,2,48,26,57,10,9,85,85,19,10,54,66,99,10,17,44,7,87,48,28,4,74,22,46,53,75,9,27,34,10,98,33,99,53,93,14,23,57,65,70,14,71,94,55,98,78,6,70,72,49,29,70,63,85,86,99,44,43,2,43,95,60,46,60,62,98,99,55,46,13,1,45,13,6,58,88,78,73,22,34,56,12,100,41,92,76,64,19,76,83,0,86,98,30,57,76,67,22,56,12,46
81,3,71,56,17,59,20,34,5,29,12,59,39,79,52,38,10,72,48,32,73,93,78,18,76,47,39,48,28,5,60,17,5,63,53,4,29,65,67,47,12,33,22,4,21,8,27,4,11,2,1,2,7,5,22,25,9,41,39,4,44,13,22,66,27,24,28,73,19,16,15,46,72,18,46,37,38,58,52,37,39,21,24,79,1,91,23,18,78,75,55,93,50,79,93,90,73,53,22,81,6,19,8,68,5,89,74,41,22,90,57,68,25,2,29,66,60,50,2,2,62,97,84,9,6,68,7,22,53,87,58,23,75,91,69,28,85,48,58,24,80,12,83,15,5,39,18,11,43,79,43,55,80,70,96,27,12,37,80,11,38,84,38,46,12,18,6,75,31,49,85,19,71,67,96,58,91,58,87,42,50,80,50,90,71,45,23,89,12,16,90,25,18,22,21,70,35,54,57,24
95,23,92,49,2,72,89,8,45,34,4,67,13,96,77,8,67,82,78,38,14,50,35,38,79,51,41,41,12,78,12,36,31,42,96,29,75,34,96,45,13,49,47,58,20,74,67,34,28,40,75,73,62,49,8,60,53,30,95,12,84,75,90,72,96,19,92,84,88,35,16,18,71,17,44,48,84,86,73,69,72,71,7,2,19,79,22,71,81,41,96,97,63,73,10,25,34,79,4,71,64,47,30,8,20,12,81,22,78,41,9,56,73,84,6,87,27,4,45,51,21,36,22,41,21,62,43,5,73,49,44,79,52,49,1,9,9,58,20,61,37,28,4,5,37,18,9,23,1,5,1,5,13,15,16,31,37,4,6,55,4,9,8,24,64,9,37,9,14,47,59,78,67,40,34,21,6,73,23,3,84,37,22,10,29,88,90,79,21,68,87,70,56,14,64,26,22,68,67,56
86,28,49,14,10,76,53,10,81,28,93,51,84,11,82,72,82,95,24,1,64,24,37,3,13,41,90,57,70,84,4,67,10,83,92,52,18,82,29,66,30,41,16,23,2,96,99,51,18,82,58,86,85,88,57,76,44,51,29,90,61,13,5,42,89,86,24,1,19,79,80,27,96,4,30,65,65,76,15,26,69,41,77,27,29,70,92,88,1,25,67,32,90,47,24,4,52,51,43,4,20,8,65,57,86,68,27,91,52,25,97,91,51,37,24,86,4,14,33,92,91,87,48,76,52,90,22,56,34,21,15,9,78,60,50,22,35,18,49,63,42,51,12,15,3,18,20,10,11,7,1,2,17,21,16,9,22,40,40,50,21,52,59,59,13,43,24,8,81,72,49,71,71,48,24,67,87,36,33,45,60,73,51,65,58,92,63,4,37,74,9,48,6,11,67,38,35,79,62,53
95,77,98,82,40,83,89,59,12,6,48,10,84,20,75,9,75,30,61,79,80,80,62,45,28,17,40,31,85,57,30,39,58,80,32,47,70,13,49,39,55,26,50,36,12,20,23,21,4,6,1,6,8,16,19,33,37,25,35,33,16,27,62,69,38,11,52,25,4,42,26,72,59,67,1,33,33,57,55,25,72,85,35,66,51,6,50,63,77,54,97,8,61,61,91,63,25,62,46,39,1,93,18,23,42,14,79,95,82,55,29,69,57,81,11,65,64,9,20,49,60,65,86,67,54,18,73,39,22,8,20,46,56,59,5,13,68,19,11,55,98,21,35,4,33,21,15,69,63,66,53,38,48,90,73,92,71,95,90,61,71,23,28,10,12,31,51,10,22,4,15,82,92,67,5,62,41,76,59,79,97,81,58,35,69,80,82,13,98,83,33,8,70,14,41,65,41,42,17,22
32,71,42,28,12,13,5,32,72,92,83,24,99,64,15,34,35,99,35,76,55,8,17,56,98,61,96,20,1,83,68,23,19,96,78,96,83,66,9,27,19,37,26,60,86,15,32,52,6,84,67,40,73,54,42,72,16,80,43,85,70,22,11,48,33,92,10,92,81,29,6,92,92,53,67,61,12,61,9,29,98,69,33,91,63,36,32,28,71,15,83,78,15,2,94,49,67,23,84,74,8,64,14,61,8,5,56,24,84,31,12,92,90,8,96,24,80,56,19,65,41,11,77,3,23,8,78,61,63,47,1,1,57,50,6,73,7,12,44,62,36,27,8,6,27,2,10,4,15,8,1,9,5,19,19,12,13,3,10,36,48,24,2,36,43,18,52,78,23,72,42,84,77,47,31,42,58,3,73,48,75,88,28,65,95,69,33,66,94,27,2,61,61,67,61,39,6,23,3,77
12,48,30,10,64,27,78,12,55,87,20,82,35,54,3,41,77,3,41,96,70,64,90,41,21,93,11,21,74,65,14,8,44,74,47,93,84,91,76,2,3,11,78,90,81,33,96,51,30,4,32,60,28,91,53,30,18,3,50,58,29,61,9,14,96,59,4,10,11,34,17,80,23,22,24,92,41,41,99,81,4,76,18,62,15,33,53,53,58,7,37,75,40,30,97,51,52,13,32,80,78,69,65,88,18,4,18,96,13,69,81,19,29,32,64,12,92,18,42,99,92,46,22,42,48,19,87,63,52,99,20,100,76,96,51,28,65,91,25,79,31,49,52,62,22,28,23,18,1,79,39,15,82,35,98,84,74,78,19,30,15,5,49,56,73,6,59,48,14,98,40,95,23,47,16,91,23,14,100,37,67,99,5,69,63,69,23,51,25,2,96,85,58,70,38,8,14,6,41,49
3,35,47,29,57,59,34,33,63,54,54,86,26,54,20,28,16,94,34,70,37,52,60,25,68,64,73,25,99,51,100,86,99,85,66,65,79,99,41,36,44,63,90,92,91,74,64,94,89,98,96,86,91,80,82,94,95,68,49,89,91,85,36,45,54,43,24,20,47,50,70,39,63,22,49,74,50,44,28,15,44,16,26,85,89,67,70,11,36,83,34,46,31,38,56,8,75,99,14,71,71,54,24,23,39,5,53,79,70,22,60,54,19,12,91,80,11,1,7,40,41,82,58,1,52,43,84,27,2,85,71,23,91,94,9,24,11,78,100,98,46,63,43,20,29,3,84,21,71,32,40,78,6,15,3,17,1,8,63,69,52,62,78,73,95,96,22,81,97,67,3,62,6,56,78,47,4,6,28,92,47,64,36,59,2,99,62,29,54,27,78,57,28,40,96,47,59,33,81,80
15,94,78,89,96,22,24,34,43,4,20,12,35,48,49,24,22,77,72,13,84,3,7,11,84,12,46,14,76,85,5,69,86,58,9,73,72,74,35,71,43,24,43,32,52,20,79,2,63,18,81,80,74,21,13,12,46,63,54,63,22,10,44,70,10,37,74,9,79,36,57,60,85,46,51,97,62,77,6,2,88,88,6,57,17,91,50,42,62,45,63,99,23,89,44,59,14,9,96,37,79,96,76,35,9,24,91,98,33,41,72,72,78,69,86,83,25,2,31,63,80,34,5,88,11,86,53,14,54,66,24,62,80,5,78,4,43,56,48,58,23,20,7,35,3,2,14,20,9,4,1,5,1,14,20,2,35,48,9,7,36,18,58,47,3,8,32,5,29,33,68,63,66,68,53,33,29,70,91,18,70,83,61,84,5,91,53,94,87,48,22,23,64,20,81,96,8,36,6,91
34,3,35,23,92,90,40,47,4,64,86,50,14,41,72,79,61,78,65,55,65,72,82,63,45,50,48,40,21,98,15,2,11,97,66,23,59,15,51,38,33,45,54,65,56,77,14,42,29,3,38,89,41,99,64,11,37,16,60,28,11,60,99,45,64,11,87,34,84,56,31,81,75,40,75,60,61,2,94,54,39,43,10,55,49,25,59,36,85,100,52,94,47,29,74,89,88,30,56,74,82,12,23,67,92,77,50,40,54,56,98,75,80,66,69,12,51,76,78,79,7,27,86,28,85,26,63,9,9,27,41,79,82,30,51,15,54,80,29,77,49,45,95,37,53,6,55,16,74,97,48,89,47,92,80,65,55,41,62,39,6,37,65,23,100,68,93,71,15,63,53,38,61,59,19,57,99,60,31,79,93,6,34,13,28,47,97,53,51,37,16,68,74,83,95,30,67,97,74,77
13,16,79,23,16,3,100,78,72,100,16,15,56,92,31,95,41,47,53,9,16,58,14,18,57,74,68,85,78,5,75,91,42,74,15,42,95,22,36,30,9,50,74,21,21,94,57,57,54,33,100,8,100,65,35,32,57,74,63,37,82,50,47,31,81,80,23,34,90,36,54,48,79,16,93,6,55,51,6,70,28,6,55,67,32,51,3,9,87,15,45,10,83,26,77,72,37,42,20,46,57,72,38,23,85,25,77,95,58,83,7,72,78,8,26,96,88,8,6,79,9,12,63,26,12,4,87,95,34,73,96,34,75,69,59,43,33,2,94,66,50,90,99,95,19,46,93,82,5,96,46,5,32,38,50,19,16,35,21,73,49,72,15,72,77,26,87,30,68,56,9,9,57,55,32,87,80,40,90,78,55,69,73,50,47,68,90,64,62,28,4,100,4,83,19,9,77,23,14,78
13,93,93,70,88,65,27,64,26,63,13,86,6,4,96,39,21,84,24,46,82,9,91,63,15,72,77,69,77,33,81,64,48,90,37,65,83,79,33,34,57,86,88,65,85,88,85,75,86,98,100,87,88,89,76,87,95,62,87,68,36,64,99,59,86,29,77,72,93,51,67,66,37,62,9,94,87,76,80,16,50,55,42,27,45,14,76,36,95,96,80,67,80,94,11,92,26,92,88,31,46,73,84,85,33,56,65,40,84,63,63,62,52,60,13,86,23,77,63,87,85,27,77,13,66,81,88,40,90,45,65,72,44,55,99,59,6,52,95,67,12,37,0,18,96,73,0,83,91,35,27,69,82,71,36,77,98,52,92,1,95,45,64,13,88,85,82,71,22,75,41,48,32,44,91,74,45,52,68,97,21,54,96,99,94,99,44,53,12,24,68,33,49,33,33,5,66,14,27,81
32,21,72,23,85,2,51,43,82,14,82,13,76,42,74,74,100,7,73,98,29,99,23,58,65,68,6,45,51,89,64,49,56,83,16,57,44,90,98,28,20,2,82,81,29,17,46,21,29,30,57,47,7,74,53,98,88,78,41,3,15,66,42,81,27,98,40,10,48,61,95,83,30,17,1,84,8,46,93,39,67,65,17,89,62,100,97,68,50,85,9,93,79,21,20,98,27,6,63,6,72,1,25,70,37,5,12,51,64,52,25,3,16,13,9,66,43,90,61,12,60,98,63,91,97,93,2,38,85,68,71,29,67,82,4,18,71,7,26,10,88,77,41,81,60,46,79,3,93,40,8,15,63,96,66,87,62,59,39,54,11,56,96,39,15,94,26,25,46,99,8,87,40,49,17,24,97,4,37,86,81,74,29,31,72,8,95,99,20,20,84,40,15,17,1,14,54,8,88,10
59,77,81,88,45,94,61,38,44,59,65,23,13,29,78,40,44,78,6,7,9,42,12,39,12,50,14,78,29,15,14,7,52,25,70,22,16,22,8,12,16,53,30,15,30,6,14,10,16,6,1,7,1,14,2,23,10,27,43,17,19,60,16,69,24,71,3,63,21,16,22,67,20,71,66,44,23,70,37,64,1,49,69,57,15,5,27,40,44,34,86,67,76,46,38,8,56,33,67,89,11,83,72,37,2,24,82,10,73,88,11,11,13,26,36,67,68,24,61,1,5,64,25,43,77,29,10,40,89,71,87,77,30,27,29,67,88,74,46,43,67,82,71,16,21,63,84,84,38,40,36,22,3,1,97,66,3,92,37,74,10,24,14,46,22,75,13,64,4,86,68,20,3,86,49,98,90,13,97,18,7,17,56,53,54,47,81,23,18,91,38,20,55,66,99,26,63,61,67,83
92,56,22,8,19,73,82,76,29,5,96,29,33,52,49,20,58,80,54,61,83,13,5,80,76,64,36,65,21,72,70,31,14,36,13,36,30,26,21,47,52,6,26,10,25,11,4,20,5,8,1,6,2,7,6,14,17,13,39,7,6,50,20,23,18,31,20,55,41,12,33,40,30,46,27,13,78,55,48,49,74,51,63,42,19,43,69,43,4,18,11,75,97,66,53,5,62,51,38,75,64,77,40,99,32,37,24,42,19,44,77,37,36,14,72,10,3,32,5,22,78,77,80,97,46,39,16,73,40,91,89,49,15,49,56,54,24,57,78,98,89,36,88,25,27,53,13,21,71,3,15,85,27,69,48,56,60,62,16,37,60,59,83,42,9,81,99,24,74,50,6,84,70,65,88,94,15,46,10,78,24,67,97,4,36,80,58,37,36,21,54,39,20,42,85,85,49,57,60,95
55,69,88,64,48,87,79,83,69,83,64,17,96,22,55,91,40,52,15,14,55,49,23,96,94,85,20,47,80,86,78,9,65,36,23,19,21,80,91,93,59,50,89,12,36,42,53,27,73,30,71,87,5,85,20,15,19,56,38,45,8,79,17,72,32,81,51,6,77,32,70,97,17,73,28,39,96,74,94,4,56,76,32,8,46,77,2,20,71,6,33,94,3,46,57,58,46,50,61,57,79,43,61,60,38,21,78,48,72,53,84,75,17,42,69,59,78,80,17,19,56,74,17,46,8,14,83,39,65,29,35,64,74,69,44,75,26,52,6,26,44,55,33,30,35,23,13,16,2,9,1,8,17,22,9,5,16,37,16,24,6,15,14,10,43,60,31,14,24,40,22,17,64,55,51,26,56,8,46,75,90,49,16,20,60,16,65,5,62,78,28,73,82,82,29,73,91,33,11,7
64,87,74,91,42,79,41,8,69,65,84,23,72,74,41,48,73,61,38,20,12,14,11,59,92,49,43,45,2,32,47,27,77,97,62,75,84,2,17,58,46,48,67,86,17,67,15,89,49,76,25,29,79,44,66,88,69,58,4,84,53,99,8,75,48,58,43,24,9,58,58,96,64,27,81,45,81,53,24,3,11,7,41,18,26,50,100,43,21,70,72,48,37,91,87,38,11,7,71,52,26,54,77,63,12,94,42,21,22,63,10,86,86,31,48,100,71,22,83,49,87,6,53,11,58,60,100,84,13,51,40,54,73,98,43,27,72,4,89,24,31,60,2,46,39,71,7,9,24,83,99,87,31,57,8,76,84,25,4,35,78,4,70,38,91,6,45,30,87,98,90,2,79,96,39,67,24,12,15,40,43,81,18,59,49,30,41,43,45,9,21,63,74,68,46,46,39,56,47,26
34,12,56,6,24,32,63,7,30,21,81,36,77,57,7,59,66,47,88,89,21,97,24,94,61,48,14,43,40,81,2,12,26,76,27,24,35,45,1,62,76,55,93,17,33,25,10,43,55,38,52,64,16,50,23,51,26,7,22,90,22,51,42,79,23,84,74,39,4,9,17,76,82,49,1,97,7,91,10,10,16,63,21,20,69,48,13,39,47,72,8,85,37,91,97,92,41,40,6,21,68,49,60,81,65,21,68,17,88,94,59,81,24,59,28,49,95,43,3,12,58,55,66,52,68,3,70,47,80,72,40,54,15,94,27,59,21,52,100,29,72,63,10,14,47,27,90,46,56,22,92,100,90,23,46,52,34,38,15,86,7,58,27,11,27,29,64,86,92,100,30,83,17,47,55,2,12,3,71,8,30,56,2,50,36,83,32,18,67,84,19,78,26,5,48,37,87,92,36,80
31,29,82,71,36,88,3,34,11,19,18,56,28,34,61,70,66,91,36,10,13,64,54,63,70,10,88,2,21,62,12,56,53,97,37,66,75,79,29,42,24,34,34,24,51,97,75,65,28,47,20,41,6,59,36,7,44,74,68,52,58,76,47,69,40,86,63,26,21,4,85,67,92,95,95,1,29,76,95,26,50,22,46,55,87,92,15,25,52,87,9,49,38,17,53,25,86,50,69,75,28,89,27,46,36,87,71,18,65,26,9,93,95,55,62,32,99,28,78,60,36,9,57,6,27,78,74,38,73,72,63,57,51,98,58,76,28,35,57,97,20,60,46,65,73,63,25,35,94,89,5,40,74,96,20,97,49,3,69,79,92,6,5,20,73,28,33,61,72,87,95,36,46,39,46,55,58,86,58,45,97,66,9,21,12,29,30,1,99,82,28,68,92,26,95,16,78,59,34,39
72,57,47,96,73,17,10,48,81,2,90,65,11,56,74,40,98,74,58,41,7,71,98,85,100,75,98,22,76,40,53,23,80,70,73,61,46,55,54,60,82,68,13,99,100,33,87,74,40,31,84,92,41,24,94,15,81,43,70,27,28,83,24,58,100,54,31,84,17,93,90,72,96,33,5,72,50,50,16,38,20,64,52,69,33,66,3,96,39,9,83,48,31,35,21,11,59,65,64,4,25,7,71,31,11,18,80,93,61,93,57,28,17,49,39,91,76,56,70,20,16,88,6,81,64,53,16,94,41,100,21,54,65,41,7,41,75,62,25,59,38,84,20,16,11,87,8,13,59,69,9,19,61,18,61,96,12,23,30,86,77,25,89,21,41,67,30,58,69,5,64,7,52,33,64,45,4,32,94,71,29,14,95,32,98,98,13,35,100,20,61,54,49,3,38,39,25,68,65,51
44,26,77,94,62,65,61,21,13,39,71,75,89,52,89,68,85,9,25,49,90,25,88,25,81,89,93,1,26,18,24,45,6,30,73,49,5,45,80,42,74,43,9,10,48,49,76,38,70,29,10,44,50,59,60,48,48,56,63,100,14,36,92,39,100,48,64,18,29,47,74,67,92,48,83,29,12,71,11,72,54,68,78,73,94,45,74,82,93,2,98,42,23,64,57,22,79,94,71,79,40,62,15,27,74,56,22,55,47,46,40,3,97,78,68,90,30,88,26,99,10,53,7,92,31,40,21,70,20,54,86,74,81,42,70,31,38,84,45,92,97,99,64,54,67,77,75,75,78,87,97,93,78,97,93,83,76,90,70,94,86,91,52,61,71,35,54,62,37,81,85,85,41,68,43,55,12,95,35,12,15,79,36,59,43,17,33,17,58,50,46,1,24,65,33,28,64,28,1,49
22,69,58,66,56,12,58,57,100,5,16,27,18,61,93,56,61,23,82,39,16,80,19,99,23,19,99,51,43,13,17,91,7,29,93,81,41,26,14,5,43,97,84,55,11,65,18,89,50,70,82,18,57,67,78,31,27,23,54,18,49,16,91,6,32,48,71,87,40,10,31,2,88,17,62,52,12,78,41,51,65,22,94,56,61,13,31,5,87,66,69,31,81,31,53,87,58,53,83,75,20,13,30,44,46,82,17,2,72,86,15,55,55,29,56,16,83,62,23,8,93,94,27,100,65,90,95,73,64,52,73,97,31,81,99,52,2,22,61,71,97,47,3,72,17,39,75,92,36,78,45,44,57,94,37,71,56,35,45,77,21,1,13,16,46,91,88,78,22,15,66,5,70,37,46,72,16,73,29,16,44,18,36,38,38,56,60,72,96,64,50,53,9,87,78,77,4,2,86,28
41,4,1,1,89,72,42,50,83,13,93,44,12,69,27,96,89,43,26,95,14,79,96,67,6,93,95,18,77,26,28,84,87,95,56,35,12,91,4,11,28,5,61,34,46,53,48,7,80,3,58,73,92,12,60,20,17,13,63,72,61,67,24,27,86,35,42,43,47,44,73,50,41,78,38,1,33,80,51,22,48,70,33,8,9,24,69,97,78,88,82,51,6,97,71,42,92,25,3,70,94,40,66,40,16,96,88,84,41,35,9,2,12,62,90,10,22,75,45,79,6,75,60,49,65,59,36,24,50,4,55,69,53,17,26,98,89,16,35,72,54,42,23,1,96,59,24,98,23,25,49,39,76,78,35,90,17,2,49,100,57,100,57,96,11,31,79,77,54,38,70,91,79,60,33,74,20,21,31,68,59,99,45,58,96,33,72,89,54,13,88,100,39,55,90,22,47,19,75,94
